track_name,artist_name,album_name,duration_ms,popularity
Song_0004435,Ed Sheeran,Scorpion,151827,57
Song_0004436,Adele,Midnights,269959,66
Song_0004437,Rihanna,When We All Fall Asleep,235302,82
Song_0004438,Billie Eilish,25,220652,10
Song_0004439,Adele,When We All Fall Asleep,127834,52
Song_0004440,Rihanna,When We All Fall Asleep,224472,100
Song_0004441,Ed Sheeran,Justice,299208,79
Song_0004442,Dua Lipa,Scorpion,179964,39
Song_0004443,Adele,Future Nostalgia,263436,55
Song_0004444,Adele,Anti,144886,79
Song_0004445,Rihanna,Future Nostalgia,272006,95
Song_0004446,Imagine Dragons,After Hours,143435,58
Song_0004447,Imagine Dragons,Anti,207738,18
Song_0004448,Drake,Future Nostalgia,295662,89
Song_0004449,Billie Eilish,25,232077,98
Song_0004450,Drake,Midnights,286785,93
Song_0004451,Dua Lipa,Future Nostalgia,218491,26
Song_0004452,Adele,Divide,317108,49
Song_0004453,Justin Bieber,Future Nostalgia,233469,92
Song_0004454,Rihanna,25,271885,48
Song_0004455,Adele,Divide,256856,3
Song_0004456,Adele,When We All Fall Asleep,313575,100
Song_0004457,The Weeknd,Anti,220961,72
Song_0004458,Billie Eilish,Justice,203799,57
Song_0004459,Adele,Scorpion,205417,29
Song_0004460,Drake,Divide,133029,61
Song_0004461,Adele,Anti,254237,49
Song_0004462,Rihanna,Justice,289332,28
Song_0004463,Justin Bieber,Future Nostalgia,246446,48
Song_0004464,Adele,After Hours,262108,58
Song_0004465,Drake,When We All Fall Asleep,120111,22
Song_0004466,Adele,Future Nostalgia,287380,73
Song_0004467,Ed Sheeran,Future Nostalgia,188165,81
Song_0004468,Imagine Dragons,Justice,276908,16
Song_0004469,Imagine Dragons,25,230826,22
Song_0004470,Rihanna,Divide,241587,23
Song_0004471,Ed Sheeran,Midnights,197178,42
Song_0004472,Ed Sheeran,Justice,238714,77
Song_0004473,Ed Sheeran,Justice,194601,45
Song_0004474,Drake,Scorpion,152607,89
Song_0004475,Drake,Anti,223305,7
Song_0004476,Justin Bieber,After Hours,193763,48
Song_0004477,Imagine Dragons,25,139969,100
Song_0004478,Adele,Justice,128409,87
Song_0004479,Taylor Swift,Anti,189419,97
Song_0004480,Adele,When We All Fall Asleep,297393,9
Song_0004481,Adele,25,315524,80
Song_0004482,Drake,Justice,238359,31
Song_0004483,The Weeknd,When We All Fall Asleep,161499,67
Song_0004484,Imagine Dragons,Evolve,269068,42
Song_0004485,Billie Eilish,Midnights,267743,72
Song_0004486,The Weeknd,Divide,273688,66
Song_0004487,The Weeknd,Midnights,315728,71
Song_0004488,The Weeknd,Midnights,189320,58
Song_0004489,Billie Eilish,25,125226,64
Song_0004490,Imagine Dragons,After Hours,284845,72
Song_0004491,Taylor Swift,Future Nostalgia,191732,17
Song_0004492,Taylor Swift,Midnights,207758,54
Song_0004493,Rihanna,Anti,124065,58
Song_0004494,Billie Eilish,After Hours,234590,98
Song_0004495,Dua Lipa,Future Nostalgia,273677,94
Song_0004496,Rihanna,Anti,200827,42
Song_0004497,Justin Bieber,When We All Fall Asleep,166273,82
Song_0004498,Rihanna,Anti,306329,56
Song_0004499,Drake,Anti,269529,82
Song_0004500,The Weeknd,Divide,310522,75
Song_0004501,Rihanna,Divide,168812,25
Song_0004502,Billie Eilish,Evolve,189535,80
Song_0004503,Adele,Evolve,241617,92
Song_0004504,Ed Sheeran,Anti,304586,54
Song_0004505,Rihanna,Divide,276011,93
Song_0004506,Imagine Dragons,Midnights,295442,44
Song_0004507,Justin Bieber,Scorpion,207045,39
Song_0004508,Justin Bieber,Future Nostalgia,218394,99
Song_0004509,Ed Sheeran,After Hours,281430,38
Song_0004510,Dua Lipa,Evolve,248215,50
Song_0004511,Justin Bieber,Justice,194378,69
Song_0004512,Rihanna,When We All Fall Asleep,181219,90
Song_0004513,Justin Bieber,Scorpion,253877,74
Song_0004514,Dua Lipa,Anti,191039,29
Song_0004515,Billie Eilish,After Hours,277410,90
Song_0004516,Adele,Scorpion,279303,91
Song_0004517,Taylor Swift,Divide,154933,14
Song_0004518,Imagine Dragons,Justice,122042,24
Song_0004519,The Weeknd,Anti,229247,93
Song_0004520,Dua Lipa,When We All Fall Asleep,207752,81
Song_0004521,The Weeknd,25,227535,24
Song_0004522,Drake,Divide,309031,20
Song_0004523,Dua Lipa,Scorpion,311862,8
Song_0004524,Justin Bieber,Future Nostalgia,160060,81
Song_0004525,Imagine Dragons,Divide,287160,14
Song_0004526,Billie Eilish,Future Nostalgia,232112,93
Song_0004527,Justin Bieber,Scorpion,224372,9
Song_0004528,Billie Eilish,25,161066,100
Song_0004529,Taylor Swift,Scorpion,193286,96
Song_0004530,Imagine Dragons,Divide,232771,73
Song_0004531,Ed Sheeran,Anti,282996,62
Song_0004532,Rihanna,Future Nostalgia,269944,10
Song_0004533,Ed Sheeran,Future Nostalgia,162761,57
Song_0004534,Adele,Justice,145598,91
Song_0004535,Rihanna,Future Nostalgia,216954,22
Song_0004536,Drake,Evolve,264626,48
Song_0004537,Adele,25,243189,68
Song_0004538,Imagine Dragons,Justice,180373,63
Song_0004539,Rihanna,After Hours,314786,76
Song_0004540,Billie Eilish,After Hours,313137,70
Song_0004541,Rihanna,After Hours,154068,7
Song_0004542,The Weeknd,Divide,251569,30
Song_0004543,Drake,Future Nostalgia,199624,29
Song_0004544,Dua Lipa,25,250044,91
Song_0004545,Dua Lipa,Midnights,172761,93
Song_0004546,Rihanna,When We All Fall Asleep,169181,11
Song_0004547,Dua Lipa,Justice,308841,59
Song_0004548,Justin Bieber,Scorpion,247265,13
Song_0004549,Adele,Justice,192797,32
Song_0004550,Rihanna,Midnights,232526,16
Song_0004551,The Weeknd,Divide,165615,1
Song_0004552,Adele,Evolve,144662,19
Song_0004553,Taylor Swift,Evolve,193471,65
Song_0004554,Ed Sheeran,Midnights,191433,92
Song_0004555,Imagine Dragons,Divide,121596,6
Song_0004556,The Weeknd,Scorpion,213744,72
Song_0004557,Billie Eilish,Evolve,148488,45
Song_0004558,The Weeknd,Midnights,179500,26
Song_0004559,Dua Lipa,When We All Fall Asleep,124175,19
Song_0004560,Billie Eilish,Anti,238930,78
Song_0004561,Adele,When We All Fall Asleep,218668,53
Song_0004562,Imagine Dragons,Midnights,138389,59
Song_0004563,Taylor Swift,Midnights,211562,34
Song_0004564,Justin Bieber,25,132841,36
Song_0004565,Drake,Future Nostalgia,177613,19
Song_0004566,Taylor Swift,Anti,217163,94
Song_0004567,Billie Eilish,Evolve,129011,88
Song_0004568,Billie Eilish,When We All Fall Asleep,136992,44
Song_0004569,Ed Sheeran,Justice,313098,76
Song_0004570,Dua Lipa,25,300507,98
Song_0004571,Dua Lipa,Anti,134199,85
Song_0004572,Taylor Swift,When We All Fall Asleep,280209,48
Song_0004573,Ed Sheeran,Evolve,121517,62
Song_0004574,Adele,Evolve,165263,65
Song_0004575,Imagine Dragons,When We All Fall Asleep,151907,5
Song_0004576,Adele,Justice,257055,7
Song_0004577,Imagine Dragons,Midnights,179216,33
Song_0004578,Dua Lipa,After Hours,202637,44
Song_0004579,Dua Lipa,25,244459,76
Song_0004580,Adele,After Hours,216736,48
Song_0004581,Rihanna,After Hours,231189,96
Song_0004582,The Weeknd,Evolve,303070,90
Song_0004583,Adele,Scorpion,171834,13
Song_0004584,Dua Lipa,25,180747,50
Song_0004585,Dua Lipa,Divide,304249,55
Song_0004586,Drake,Scorpion,121297,4
Song_0004587,Ed Sheeran,Evolve,160076,53
Song_0004588,Justin Bieber,When We All Fall Asleep,123844,23
Song_0004589,Justin Bieber,Divide,270788,84
Song_0004590,Drake,Anti,195831,56
Song_0004591,Ed Sheeran,Evolve,276247,86
Song_0004592,Imagine Dragons,Justice,242151,95
Song_0004593,The Weeknd,25,294821,70
Song_0004594,Drake,Midnights,262218,75
Song_0004595,Dua Lipa,Anti,288223,82
Song_0004596,Imagine Dragons,Midnights,253388,26
Song_0004597,Ed Sheeran,Anti,196798,7
Song_0004598,The Weeknd,Anti,251181,82
Song_0004599,Ed Sheeran,Justice,208259,84
Song_0004600,Ed Sheeran,Justice,301672,59
Song_0004601,Rihanna,When We All Fall Asleep,314974,21
Song_0004602,Drake,Midnights,294319,97
Song_0004603,Rihanna,Midnights,281401,86
Song_0004604,Imagine Dragons,25,233970,38
Song_0004605,Taylor Swift,Anti,194869,20
Song_0004606,Drake,Midnights,177393,6
Song_0004607,Imagine Dragons,Anti,231588,62
Song_0004608,Billie Eilish,When We All Fall Asleep,199584,2
Song_0004609,Billie Eilish,After Hours,286773,90
Song_0004610,Rihanna,When We All Fall Asleep,181227,16
Song_0004611,Billie Eilish,When We All Fall Asleep,242644,65
Song_0004612,Taylor Swift,Anti,181936,40
Song_0004613,Rihanna,Evolve,171154,17
Song_0004614,Justin Bieber,When We All Fall Asleep,176310,72
Song_0004615,Rihanna,Scorpion,235727,15
Song_0004616,Ed Sheeran,Evolve,192704,47
Song_0004617,Billie Eilish,Future Nostalgia,191083,17
Song_0004618,Justin Bieber,Justice,173225,53
Song_0004619,Imagine Dragons,Midnights,248586,70
Song_0004620,Taylor Swift,Scorpion,228075,57
Song_0004621,Adele,Evolve,314853,56
Song_0004622,The Weeknd,Evolve,149266,91
Song_0004623,Drake,Scorpion,214337,91
Song_0004624,Rihanna,Justice,240344,23
Song_0004625,Adele,Divide,255923,94
Song_0004626,Dua Lipa,Future Nostalgia,217085,89
Song_0004627,Ed Sheeran,When We All Fall Asleep,165237,84
Song_0004628,Taylor Swift,Justice,252345,29
Song_0004629,Justin Bieber,Future Nostalgia,215692,92
Song_0004630,Billie Eilish,25,263060,1
Song_0004631,Adele,Justice,160084,34
Song_0004632,Dua Lipa,Future Nostalgia,290005,82
Song_0004633,Adele,Midnights,143622,47
Song_0004634,Drake,After Hours,235160,75
Song_0004635,Drake,Anti,272022,100
Song_0004636,Imagine Dragons,Scorpion,307926,95
Song_0004637,Dua Lipa,Evolve,174313,9
Song_0004638,Taylor Swift,Scorpion,264742,48
Song_0004639,Ed Sheeran,When We All Fall Asleep,237122,17
Song_0004640,Imagine Dragons,Anti,171311,81
Song_0004641,Ed Sheeran,Divide,158085,1
Song_0004642,Dua Lipa,Divide,123430,17
Song_0004643,Rihanna,Midnights,192094,41
Song_0004644,Taylor Swift,25,314698,70
Song_0004645,Justin Bieber,Future Nostalgia,293086,8
Song_0004646,Ed Sheeran,Anti,311518,70
Song_0004647,Justin Bieber,Anti,149582,44
Song_0004648,Drake,Evolve,264738,40
Song_0004649,Ed Sheeran,When We All Fall Asleep,129495,15
Song_0004650,Drake,Anti,227529,55
Song_0004651,Billie Eilish,Divide,187833,69
Song_0004652,Dua Lipa,Divide,300173,33
Song_0004653,Taylor Swift,Anti,163790,99
Song_0004654,Drake,25,261454,52
Song_0004655,Adele,Divide,216715,76
Song_0004656,Justin Bieber,25,212976,59
Song_0004657,Justin Bieber,Anti,204644,69
Song_0004658,Ed Sheeran,Scorpion,310781,66
Song_0004659,Ed Sheeran,Scorpion,145318,68
Song_0004660,Ed Sheeran,Scorpion,237827,72
Song_0004661,Billie Eilish,Scorpion,229576,82
Song_0004662,The Weeknd,25,149186,68
Song_0004663,The Weeknd,Future Nostalgia,131938,27
Song_0004664,Dua Lipa,Future Nostalgia,246292,33
Song_0004665,Dua Lipa,Scorpion,123204,1
Song_0004666,Ed Sheeran,Scorpion,235979,5
Song_0004667,Imagine Dragons,25,253576,36
Song_0004668,Imagine Dragons,After Hours,157054,37
Song_0004669,Ed Sheeran,Scorpion,153224,90
Song_0004670,Imagine Dragons,After Hours,196686,88
Song_0004671,Taylor Swift,Evolve,315240,42
Song_0004672,Adele,Evolve,223194,22
Song_0004673,Taylor Swift,After Hours,152788,73
Song_0004674,Imagine Dragons,Anti,129625,10
Song_0004675,Imagine Dragons,Justice,209943,75
Song_0004676,Billie Eilish,Evolve,156455,59
Song_0004677,Drake,Future Nostalgia,182841,71
Song_0004678,Taylor Swift,After Hours,151967,50
Song_0004679,Imagine Dragons,Future Nostalgia,310761,39
Song_0004680,Drake,Future Nostalgia,149504,30
Song_0004681,Ed Sheeran,Justice,244777,64
Song_0004682,Dua Lipa,Divide,286158,1
Song_0004683,The Weeknd,Evolve,212588,29
Song_0004684,Adele,25,272074,65
Song_0004685,Drake,Future Nostalgia,200582,82
Song_0004686,Drake,When We All Fall Asleep,292348,38
Song_0004687,Billie Eilish,Scorpion,232089,40
Song_0004688,Billie Eilish,After Hours,227992,70
Song_0004689,Adele,Midnights,208682,61
Song_0004690,Rihanna,Divide,198487,98
Song_0004691,Drake,Evolve,173372,47
Song_0004692,Billie Eilish,Evolve,275329,42
Song_0004693,Ed Sheeran,After Hours,273809,36
Song_0004694,Adele,25,253584,62
Song_0004695,The Weeknd,25,145925,12
Song_0004696,Billie Eilish,Anti,156145,30
Song_0004697,Adele,Anti,133262,1
Song_0004698,Ed Sheeran,When We All Fall Asleep,251394,83
Song_0004699,Rihanna,Midnights,153582,92
Song_0004700,Ed Sheeran,After Hours,226852,32
Song_0004701,Adele,Future Nostalgia,122715,17
Song_0004702,Adele,25,217949,14
Song_0004703,Taylor Swift,When We All Fall Asleep,218467,88
Song_0004704,The Weeknd,Divide,186716,48
Song_0004705,Billie Eilish,Anti,312738,36
Song_0004706,The Weeknd,Evolve,230725,37
Song_0004707,Drake,Midnights,244547,55
Song_0004708,The Weeknd,Scorpion,288232,43
Song_0004709,Rihanna,Midnights,311223,76
Song_0004710,The Weeknd,Justice,234565,90
Song_0004711,Ed Sheeran,Evolve,304719,24
Song_0004712,Ed Sheeran,When We All Fall Asleep,200377,20
Song_0004713,Imagine Dragons,When We All Fall Asleep,290208,68
Song_0004714,Billie Eilish,Divide,244846,76
Song_0004715,Drake,Justice,155526,98
Song_0004716,Imagine Dragons,Future Nostalgia,276754,96
Song_0004717,Taylor Swift,When We All Fall Asleep,257202,9
Song_0004718,Ed Sheeran,Scorpion,197310,21
Song_0004719,Billie Eilish,Anti,218033,19
Song_0004720,Rihanna,Justice,210038,13
Song_0004721,Imagine Dragons,Scorpion,266034,26
Song_0004722,Rihanna,Justice,194154,51
Song_0004723,Dua Lipa,After Hours,250638,69
Song_0004724,Rihanna,After Hours,170660,59
Song_0004725,Justin Bieber,Midnights,276314,36
Song_0004726,Drake,25,224185,64
Song_0004727,Dua Lipa,Future Nostalgia,167588,94
Song_0004728,Imagine Dragons,Future Nostalgia,280785,70
Song_0004729,Drake,Scorpion,229360,54
Song_0004730,Rihanna,Justice,138153,65
Song_0004731,Rihanna,Future Nostalgia,170359,14
Song_0004732,The Weeknd,Future Nostalgia,190456,70
Song_0004733,Ed Sheeran,Scorpion,302062,30
Song_0004734,Rihanna,25,210590,74
Song_0004735,Billie Eilish,Divide,129204,38
Song_0004736,Drake,Scorpion,211739,2
Song_0004737,Dua Lipa,Midnights,311979,89
Song_0004738,The Weeknd,Evolve,217923,99
Song_0004739,Adele,After Hours,165281,90
Song_0004740,Rihanna,Divide,129794,76
Song_0004741,Drake,25,269230,57
Song_0004742,Adele,Future Nostalgia,149150,57
Song_0004743,Billie Eilish,Evolve,184274,34
Song_0004744,Drake,Midnights,161505,15
Song_0004745,Drake,Scorpion,214837,64
Song_0004746,Adele,Future Nostalgia,120362,98
Song_0004747,Justin Bieber,Justice,254664,64
Song_0004748,Ed Sheeran,Anti,219603,35
Song_0004749,Drake,25,270294,90
Song_0004750,Drake,After Hours,156202,83
Song_0004751,The Weeknd,Evolve,298456,49
Song_0004752,The Weeknd,After Hours,308961,49
Song_0004753,Taylor Swift,Future Nostalgia,213206,44
Song_0004754,Billie Eilish,Future Nostalgia,182055,14
Song_0004755,Dua Lipa,Midnights,185545,31
Song_0004756,Justin Bieber,Justice,185610,87
Song_0004757,Adele,When We All Fall Asleep,124701,75
Song_0004758,Adele,Divide,316445,79
Song_0004759,Taylor Swift,Anti,319917,13
Song_0004760,Adele,When We All Fall Asleep,257888,25
Song_0004761,Taylor Swift,Anti,277631,20
Song_0004762,Imagine Dragons,Scorpion,161488,29
Song_0004763,Dua Lipa,Evolve,183361,24
Song_0004764,Imagine Dragons,Divide,301922,88
Song_0004765,Drake,After Hours,213562,10
Song_0004766,Dua Lipa,Evolve,180263,5
Song_0004767,Justin Bieber,When We All Fall Asleep,300977,85
Song_0004768,Ed Sheeran,Midnights,136239,68
Song_0004769,Drake,Midnights,283455,18
Song_0004770,The Weeknd,Anti,168829,59
Song_0004771,Taylor Swift,Justice,203037,40
Song_0004772,Imagine Dragons,When We All Fall Asleep,182962,77
Song_0004773,Drake,Future Nostalgia,244492,56
Song_0004774,Taylor Swift,Evolve,260054,82
Song_0004775,The Weeknd,Anti,247054,79
Song_0004776,Billie Eilish,Evolve,231353,31
Song_0004777,The Weeknd,Scorpion,266316,38
Song_0004778,Justin Bieber,Anti,259631,70
Song_0004779,Adele,Midnights,196014,47
Song_0004780,Adele,Future Nostalgia,277631,91
Song_0004781,The Weeknd,Evolve,267922,18
Song_0004782,Dua Lipa,Justice,218364,59
Song_0004783,Rihanna,Anti,128627,26
Song_0004784,The Weeknd,Scorpion,287901,60
Song_0004785,Justin Bieber,Anti,137411,34
Song_0004786,The Weeknd,Evolve,302166,47
Song_0004787,Taylor Swift,Divide,121536,69
Song_0004788,Drake,Midnights,162418,64
Song_0004789,Imagine Dragons,25,231921,78
Song_0004790,Ed Sheeran,25,137340,13
Song_0004791,Taylor Swift,Future Nostalgia,140667,80
Song_0004792,Adele,Midnights,211894,11
Song_0004793,Ed Sheeran,Divide,172297,24
Song_0004794,Drake,Midnights,197396,3
Song_0004795,Ed Sheeran,Midnights,170641,56
Song_0004796,Adele,Scorpion,184919,100
Song_0004797,Dua Lipa,When We All Fall Asleep,200347,35
Song_0004798,Ed Sheeran,Anti,300080,82
Song_0004799,Taylor Swift,Scorpion,244383,37
Song_0004800,Imagine Dragons,Midnights,154259,65
Song_0004801,The Weeknd,Evolve,271074,94
Song_0004802,Ed Sheeran,Midnights,299532,10
Song_0004803,Billie Eilish,Divide,291073,6
Song_0004804,The Weeknd,Future Nostalgia,134125,59
Song_0004805,Adele,When We All Fall Asleep,226129,67
Song_0004806,Adele,After Hours,311023,52
Song_0004807,Imagine Dragons,After Hours,300800,52
Song_0004808,Justin Bieber,After Hours,222617,97
Song_0004809,Imagine Dragons,Scorpion,197054,80
Song_0004810,Ed Sheeran,Justice,258088,96
Song_0004811,Drake,25,192925,83
Song_0004812,Justin Bieber,25,158044,76
Song_0004813,Dua Lipa,Divide,136454,59
Song_0004814,Justin Bieber,Evolve,279928,51
Song_0004815,Billie Eilish,When We All Fall Asleep,253449,50
Song_0004816,Ed Sheeran,When We All Fall Asleep,285629,26
Song_0004817,Justin Bieber,Scorpion,251568,71
Song_0004818,The Weeknd,Anti,281550,100
Song_0004819,Justin Bieber,25,179816,92
Song_0004820,Drake,After Hours,207277,62
Song_0004821,Imagine Dragons,Scorpion,278442,14
Song_0004822,Justin Bieber,Midnights,234090,52
Song_0004823,Taylor Swift,Justice,173416,90
Song_0004824,Billie Eilish,After Hours,269160,20
Song_0004825,Ed Sheeran,Scorpion,233229,13
Song_0004826,Dua Lipa,When We All Fall Asleep,203642,85
Song_0004827,Taylor Swift,25,311918,8
Song_0004828,Taylor Swift,Evolve,178051,76
Song_0004829,Drake,After Hours,170912,39
Song_0004830,The Weeknd,Evolve,246474,57
Song_0004831,Ed Sheeran,When We All Fall Asleep,179540,25
Song_0004832,Ed Sheeran,Divide,130232,46
Song_0004833,Adele,25,282274,29
Song_0004834,Drake,25,201251,73
Song_0004835,Billie Eilish,25,314104,18
Song_0004836,Rihanna,Midnights,149652,23
Song_0004837,Imagine Dragons,Evolve,264284,96
Song_0004838,The Weeknd,After Hours,165790,23
Song_0004839,Adele,25,229941,32
Song_0004840,Drake,When We All Fall Asleep,163605,41
Song_0004841,Taylor Swift,After Hours,256513,1
Song_0004842,The Weeknd,After Hours,234272,22
Song_0004843,Drake,25,298644,22
Song_0004844,Ed Sheeran,Justice,186097,48
Song_0004845,Rihanna,After Hours,280624,60
Song_0004846,Imagine Dragons,When We All Fall Asleep,163946,33
Song_0004847,Taylor Swift,Midnights,164354,56
Song_0004848,Billie Eilish,Divide,128316,94
Song_0004849,The Weeknd,Justice,214275,94
Song_0004850,Taylor Swift,25,150284,77
Song_0004851,Rihanna,When We All Fall Asleep,149238,62
Song_0004852,Billie Eilish,Anti,195499,53
Song_0004853,Justin Bieber,Divide,278973,42
Song_0004854,Adele,Future Nostalgia,150039,24
Song_0004855,The Weeknd,Justice,269188,75
Song_0004856,Adele,Justice,204239,99
Song_0004857,Dua Lipa,Anti,141070,98
Song_0004858,Taylor Swift,Justice,286931,96
Song_0004859,Rihanna,Evolve,289493,18
Song_0004860,Rihanna,Divide,158572,43
Song_0004861,Billie Eilish,Midnights,261771,75
Song_0004862,The Weeknd,Midnights,276543,73
Song_0004863,Adele,Scorpion,213316,35
Song_0004864,Drake,Future Nostalgia,179241,56
Song_0004865,The Weeknd,Scorpion,313914,14
Song_0004866,Adele,When We All Fall Asleep,280275,44
Song_0004867,Taylor Swift,Scorpion,218990,52
Song_0004868,The Weeknd,Divide,318667,79
Song_0004869,Adele,When We All Fall Asleep,248747,31
Song_0004870,Dua Lipa,Anti,194644,95
Song_0004871,Ed Sheeran,Anti,287823,61
Song_0004872,Imagine Dragons,When We All Fall Asleep,124748,10
Song_0004873,Drake,Anti,312234,11
Song_0004874,Taylor Swift,After Hours,214943,54
Song_0004875,Ed Sheeran,Anti,205845,44
Song_0004876,Taylor Swift,Justice,203505,26
Song_0004877,Rihanna,Scorpion,244288,85
Song_0004878,Justin Bieber,25,303890,70
Song_0004879,The Weeknd,25,251046,14
Song_0004880,Adele,Justice,269660,26
Song_0004881,Dua Lipa,Divide,313593,28
Song_0004882,Billie Eilish,Anti,252731,79
Song_0004883,Drake,Divide,129387,71
Song_0004884,Justin Bieber,When We All Fall Asleep,144470,21
Song_0004885,Taylor Swift,25,164013,79
Song_0004886,Drake,After Hours,163173,23
Song_0004887,Billie Eilish,Divide,315561,41
Song_0004888,Adele,Divide,290023,51
Song_0004889,Justin Bieber,Evolve,189391,74
Song_0004890,Ed Sheeran,Evolve,242991,44
Song_0004891,Ed Sheeran,Evolve,269317,39
Song_0004892,The Weeknd,Midnights,297306,17
Song_0004893,Rihanna,Anti,132585,68
Song_0004894,Dua Lipa,Future Nostalgia,263748,19
Song_0004895,Justin Bieber,Evolve,198011,30
Song_0004896,Drake,Justice,136857,19
Song_0004897,Ed Sheeran,Anti,218241,10
Song_0004898,The Weeknd,Anti,314939,26
Song_0004899,Billie Eilish,When We All Fall Asleep,242644,28
Song_0004900,Justin Bieber,Justice,175096,45
Song_0004901,Rihanna,Divide,214672,40
Song_0004902,Billie Eilish,Justice,315909,84
Song_0004903,Dua Lipa,Anti,142970,27
Song_0004904,Adele,Justice,128631,62
Song_0004905,Justin Bieber,Midnights,186277,52
Song_0004906,Rihanna,After Hours,245524,52
Song_0004907,Taylor Swift,Midnights,263082,16
Song_0004908,Adele,Future Nostalgia,195911,34
Song_0004909,Justin Bieber,When We All Fall Asleep,155163,59
Song_0004910,Ed Sheeran,Future Nostalgia,287215,51
Song_0004911,Drake,Midnights,186351,25
Song_0004912,Imagine Dragons,Midnights,189560,99
Song_0004913,The Weeknd,Midnights,238824,33
Song_0004914,Imagine Dragons,Justice,174052,6
Song_0004915,Billie Eilish,Scorpion,176786,48
Song_0004916,Dua Lipa,After Hours,127676,66
Song_0004917,Dua Lipa,Midnights,126754,93
Song_0004918,Dua Lipa,Evolve,208771,71
Song_0004919,Adele,Anti,205191,71
Song_0004920,Dua Lipa,Justice,238445,32
Song_0004921,Imagine Dragons,After Hours,240980,8
Song_0004922,Billie Eilish,When We All Fall Asleep,213976,64
Song_0004923,Drake,Evolve,144537,34
Song_0004924,Justin Bieber,Scorpion,285065,46
Song_0004925,Dua Lipa,Anti,190317,40
Song_0004926,Rihanna,Scorpion,155355,61
Song_0004927,Justin Bieber,Anti,271049,80
Song_0004928,Billie Eilish,Midnights,141946,15
Song_0004929,Taylor Swift,Midnights,270169,99
Song_0004930,Ed Sheeran,After Hours,291435,89
Song_0004931,Rihanna,Anti,152674,42
Song_0004932,Justin Bieber,Scorpion,251077,37
Song_0004933,Taylor Swift,Evolve,271742,98
Song_0004934,Drake,After Hours,315929,84
Song_0004935,Drake,Justice,186713,15
Song_0004936,Dua Lipa,Scorpion,290749,1
Song_0004937,Drake,Evolve,162840,4
Song_0004938,Taylor Swift,Justice,155798,93
Song_0004939,Justin Bieber,Anti,229345,60
Song_0004940,Dua Lipa,Evolve,140756,98
Song_0004941,Ed Sheeran,Scorpion,200934,52
Song_0004942,Dua Lipa,After Hours,273529,7
Song_0004943,Ed Sheeran,Midnights,156662,60
Song_0004944,Drake,Justice,221913,50
Song_0004945,Ed Sheeran,Midnights,256452,53
Song_0004946,Imagine Dragons,When We All Fall Asleep,207611,89
Song_0004947,Billie Eilish,Future Nostalgia,264635,96
Song_0004948,Drake,Scorpion,147841,3
Song_0004949,Billie Eilish,Midnights,253205,54
Song_0004950,Imagine Dragons,Evolve,257210,88
Song_0004951,Ed Sheeran,Anti,267842,83
Song_0004952,Drake,Justice,162709,97
Song_0004953,Dua Lipa,Scorpion,177608,21
Song_0004954,Imagine Dragons,Midnights,167573,6
Song_0004955,Ed Sheeran,25,137890,91
Song_0004956,Rihanna,25,261521,59
Song_0004957,Drake,Divide,126664,45
Song_0004958,Billie Eilish,When We All Fall Asleep,128891,34
Song_0004959,The Weeknd,Anti,241511,65
Song_0004960,Rihanna,Evolve,282582,86
Song_0004961,Justin Bieber,25,254825,89
Song_0004962,Adele,When We All Fall Asleep,137054,81
Song_0004963,The Weeknd,After Hours,131782,52
Song_0004964,Ed Sheeran,Evolve,166494,72
Song_0004965,Dua Lipa,Future Nostalgia,203139,100
Song_0004966,Taylor Swift,Scorpion,177055,34
Song_0004967,Taylor Swift,When We All Fall Asleep,229136,64
Song_0004968,Ed Sheeran,Justice,249394,20
Song_0004969,Imagine Dragons,Justice,177043,75
Song_0004970,Ed Sheeran,After Hours,300237,39
Song_0004971,Imagine Dragons,Divide,136056,37
Song_0004972,Billie Eilish,Scorpion,285541,22
Song_0004973,Ed Sheeran,Justice,316885,55
Song_0004974,Ed Sheeran,When We All Fall Asleep,268026,3
Song_0004975,Rihanna,Future Nostalgia,258187,82
Song_0004976,Rihanna,Future Nostalgia,212476,76
Song_0004977,Imagine Dragons,Justice,306333,59
Song_0004978,Imagine Dragons,Divide,208617,52
Song_0004979,Drake,Evolve,210945,26
Song_0004980,Billie Eilish,Evolve,280619,29
Song_0004981,Ed Sheeran,Justice,192715,87
Song_0004982,Imagine Dragons,When We All Fall Asleep,281827,96
Song_0004983,Rihanna,Future Nostalgia,293988,46
Song_0004984,Taylor Swift,Midnights,260496,84
Song_0004985,Adele,Justice,270168,94
Song_0004986,Billie Eilish,Divide,298857,17
Song_0004987,Dua Lipa,Future Nostalgia,220974,3
Song_0004988,Drake,25,205255,68
Song_0004989,Justin Bieber,Scorpion,242574,12
Song_0004990,Adele,25,309515,74
Song_0004991,Taylor Swift,When We All Fall Asleep,190911,90
Song_0004992,Justin Bieber,Future Nostalgia,132030,50
Song_0004993,Justin Bieber,Justice,232512,64
Song_0004994,Rihanna,Midnights,283815,56
Song_0004995,Drake,Anti,142718,70
Song_0004996,Taylor Swift,Justice,246150,12
Song_0004997,Drake,Midnights,154604,96
Song_0004998,Drake,After Hours,171382,9
Song_0004999,Justin Bieber,Justice,185246,68
Song_0005000,The Weeknd,Future Nostalgia,218192,82
Song_0005001,The Weeknd,Midnights,225013,83
Song_0005002,Imagine Dragons,Evolve,131402,6
Song_0005003,Imagine Dragons,Anti,239153,57
