track_name,artist_name,album_name,duration_ms,popularity
Song_0026851,The Weeknd,Future Nostalgia,165563,49
Song_0026852,Taylor Swift,After Hours,158532,40
Song_0026853,Dua Lipa,After Hours,278929,60
Song_0026854,Drake,Anti,156774,49
Song_0026855,Adele,Anti,317242,37
Song_0026856,Ed Sheeran,Scorpion,201780,10
Song_0026857,Dua Lipa,Evolve,155197,22
Song_0026858,Ed Sheeran,25,270082,76
Song_0026859,Billie Eilish,Justice,224949,1
Song_0026860,Drake,Justice,220413,59
Song_0026861,Imagine Dragons,When We All Fall Asleep,279819,76
Song_0026862,Taylor Swift,Future Nostalgia,278435,49
Song_0026863,Justin Bieber,Scorpion,242055,81
Song_0026864,Dua Lipa,Evolve,275823,61
Song_0026865,The Weeknd,Future Nostalgia,319417,15
Song_0026866,Dua Lipa,25,274479,39
Song_0026867,Rihanna,Evolve,318328,9
Song_0026868,Drake,Future Nostalgia,215879,29
Song_0026869,Billie Eilish,When We All Fall Asleep,306767,54
Song_0026870,Taylor Swift,When We All Fall Asleep,232466,30
Song_0026871,Rihanna,When We All Fall Asleep,129814,93
Song_0026872,The Weeknd,Scorpion,305533,4
Song_0026873,Taylor Swift,Scorpion,155979,4
Song_0026874,Imagine Dragons,Future Nostalgia,289767,40
Song_0026875,Billie Eilish,Divide,281414,92
Song_0026876,Rihanna,After Hours,168098,59
Song_0026877,Dua Lipa,Midnights,284979,54
Song_0026878,Taylor Swift,Anti,149533,21
Song_0026879,Imagine Dragons,After Hours,269462,46
Song_0026880,Billie Eilish,Midnights,214211,65
Song_0026881,Justin Bieber,Future Nostalgia,257912,69
Song_0026882,The Weeknd,Future Nostalgia,148720,56
Song_0026883,Imagine Dragons,Future Nostalgia,298467,49
Song_0026884,Taylor Swift,Justice,195942,81
Song_0026885,Rihanna,Divide,229756,52
Song_0026886,Taylor Swift,Midnights,167137,44
Song_0026887,The Weeknd,Scorpion,165342,56
Song_0026888,Dua Lipa,25,120203,46
Song_0026889,Rihanna,Justice,237805,62
Song_0026890,Adele,Evolve,241251,53
Song_0026891,Adele,Divide,185654,66
Song_0026892,Taylor Swift,Future Nostalgia,175188,97
Song_0026893,Billie Eilish,Midnights,220841,83
Song_0026894,Ed Sheeran,Scorpion,127776,58
Song_0026895,Drake,Divide,286730,17
Song_0026896,The Weeknd,Future Nostalgia,309749,24
Song_0026897,Taylor Swift,Justice,154479,37
Song_0026898,Rihanna,Evolve,317896,37
Song_0026899,Rihanna,Scorpion,278112,78
Song_0026900,Rihanna,Future Nostalgia,166393,15
Song_0026901,Imagine Dragons,Anti,265743,35
Song_0026902,Dua Lipa,Anti,204546,44
Song_0026903,Imagine Dragons,Anti,205549,95
Song_0026904,Rihanna,Evolve,138595,14
Song_0026905,Billie Eilish,After Hours,268036,33
Song_0026906,The Weeknd,Future Nostalgia,160010,21
Song_0026907,Justin Bieber,Evolve,123642,18
Song_0026908,Drake,Scorpion,162681,15
Song_0026909,Dua Lipa,Justice,179883,100
Song_0026910,Billie Eilish,Future Nostalgia,173627,94
Song_0026911,Drake,After Hours,312278,30
Song_0026912,Taylor Swift,Midnights,213504,63
Song_0026913,Billie Eilish,Scorpion,227199,58
Song_0026914,Imagine Dragons,Justice,194314,32
Song_0026915,Ed Sheeran,Divide,210275,46
Song_0026916,Dua Lipa,25,166579,42
Song_0026917,Justin Bieber,Future Nostalgia,150179,50
Song_0026918,Justin Bieber,25,157754,12
Song_0026919,Rihanna,Anti,208051,41
Song_0026920,Taylor Swift,Scorpion,291538,38
Song_0026921,Ed Sheeran,Future Nostalgia,262226,43
Song_0026922,Taylor Swift,Anti,135399,63
Song_0026923,Adele,25,154958,93
Song_0026924,Ed Sheeran,Midnights,153023,28
Song_0026925,The Weeknd,Evolve,236638,73
Song_0026926,Imagine Dragons,Evolve,187140,14
Song_0026927,The Weeknd,When We All Fall Asleep,261298,59
Song_0026928,Dua Lipa,Midnights,308330,100
Song_0026929,Dua Lipa,Anti,127100,86
Song_0026930,Imagine Dragons,Evolve,182679,30
Song_0026931,Ed Sheeran,Evolve,153789,9
Song_0026932,The Weeknd,Evolve,317050,34
Song_0026933,Rihanna,After Hours,180782,71
Song_0026934,The Weeknd,Evolve,137775,81
Song_0026935,Ed Sheeran,After Hours,167169,60
Song_0026936,The Weeknd,Anti,191262,93
Song_0026937,Adele,Scorpion,217857,63
Song_0026938,The Weeknd,Midnights,195880,93
Song_0026939,Dua Lipa,When We All Fall Asleep,240627,54
Song_0026940,The Weeknd,Evolve,261962,42
Song_0026941,Rihanna,When We All Fall Asleep,135487,87
Song_0026942,The Weeknd,Justice,221064,85
Song_0026943,Taylor Swift,After Hours,181266,56
Song_0026944,Taylor Swift,When We All Fall Asleep,285323,96
Song_0026945,Drake,Midnights,180173,46
Song_0026946,Drake,Anti,315422,95
Song_0026947,Drake,Midnights,286761,93
Song_0026948,Drake,Midnights,239538,49
Song_0026949,Rihanna,Justice,200432,74
Song_0026950,Adele,25,137678,23
Song_0026951,Rihanna,Evolve,250959,45
Song_0026952,Billie Eilish,Midnights,300010,75
Song_0026953,Drake,Scorpion,229487,65
Song_0026954,Billie Eilish,Scorpion,122267,87
Song_0026955,Justin Bieber,25,265879,5
Song_0026956,Justin Bieber,Evolve,302120,62
Song_0026957,Billie Eilish,Midnights,232384,25
Song_0026958,The Weeknd,Midnights,286860,22
Song_0026959,Taylor Swift,Scorpion,256368,44
Song_0026960,Taylor Swift,Scorpion,246193,53
Song_0026961,Billie Eilish,Evolve,251928,97
Song_0026962,Taylor Swift,Future Nostalgia,195038,69
Song_0026963,Ed Sheeran,Midnights,185328,41
Song_0026964,Rihanna,Midnights,306885,73
Song_0026965,Drake,Future Nostalgia,146715,90
Song_0026966,Dua Lipa,Evolve,251671,28
Song_0026967,Taylor Swift,When We All Fall Asleep,300489,73
Song_0026968,The Weeknd,Future Nostalgia,138587,6
Song_0026969,Billie Eilish,25,264038,97
Song_0026970,Adele,Future Nostalgia,309266,9
Song_0026971,Dua Lipa,Scorpion,232395,24
Song_0026972,Justin Bieber,Evolve,149695,38
Song_0026973,Taylor Swift,Evolve,156486,87
Song_0026974,Billie Eilish,Midnights,155336,49
Song_0026975,Rihanna,Divide,225133,72
Song_0026976,Justin Bieber,25,188179,93
Song_0026977,Ed Sheeran,Midnights,279715,1
Song_0026978,The Weeknd,Future Nostalgia,162656,100
Song_0026979,Adele,When We All Fall Asleep,270488,10
Song_0026980,The Weeknd,Future Nostalgia,158018,61
Song_0026981,Dua Lipa,Anti,253194,14
Song_0026982,Adele,Future Nostalgia,213216,40
Song_0026983,Justin Bieber,25,207687,27
Song_0026984,Adele,Scorpion,253143,35
Song_0026985,Ed Sheeran,Anti,167752,9
Song_0026986,Adele,When We All Fall Asleep,274739,32
Song_0026987,The Weeknd,Scorpion,243572,87
Song_0026988,Ed Sheeran,Divide,250614,22
Song_0026989,Billie Eilish,Midnights,251480,41
Song_0026990,Adele,Scorpion,316450,91
Song_0026991,Drake,Anti,271825,93
Song_0026992,Adele,Evolve,226319,89
Song_0026993,Drake,When We All Fall Asleep,298666,27
Song_0026994,The Weeknd,Scorpion,183649,60
Song_0026995,Ed Sheeran,Divide,153072,78
Song_0026996,Billie Eilish,After Hours,299013,76
Song_0026997,Rihanna,Justice,175472,53
Song_0026998,Justin Bieber,Anti,187518,55
Song_0026999,Justin Bieber,Evolve,139714,8
Song_0027000,Adele,25,173301,16
Song_0027001,Rihanna,Divide,262039,84
Song_0027002,Drake,25,225886,76
Song_0027003,The Weeknd,Midnights,280829,61
Song_0027004,Dua Lipa,Future Nostalgia,281866,74
Song_0027005,Billie Eilish,Evolve,215541,49
Song_0027006,Billie Eilish,Anti,310227,13
Song_0027007,Rihanna,Evolve,206702,25
Song_0027008,Imagine Dragons,Justice,314099,50
Song_0027009,The Weeknd,Justice,194673,59
Song_0027010,Imagine Dragons,After Hours,156812,41
Song_0027011,Rihanna,When We All Fall Asleep,173310,67
Song_0027012,Ed Sheeran,Justice,227638,3
Song_0027013,Drake,After Hours,247470,47
Song_0027014,Dua Lipa,After Hours,213273,31
Song_0027015,Justin Bieber,When We All Fall Asleep,146448,5
Song_0027016,Taylor Swift,Midnights,274710,73
Song_0027017,Drake,When We All Fall Asleep,136155,13
Song_0027018,Taylor Swift,25,252663,81
Song_0027019,Dua Lipa,After Hours,140858,13
Song_0027020,Adele,Evolve,313456,31
Song_0027021,Adele,Justice,288084,18
Song_0027022,The Weeknd,When We All Fall Asleep,310583,92
Song_0027023,Ed Sheeran,Future Nostalgia,137189,44
Song_0027024,Imagine Dragons,Future Nostalgia,306278,81
Song_0027025,Billie Eilish,Justice,294849,81
Song_0027026,Adele,Future Nostalgia,168004,12
Song_0027027,Rihanna,Divide,188800,51
Song_0027028,Rihanna,Future Nostalgia,247212,53
Song_0027029,Adele,Scorpion,306326,49
Song_0027030,The Weeknd,Evolve,267536,16
Song_0027031,Taylor Swift,After Hours,159518,95
Song_0027032,Ed Sheeran,After Hours,238191,97
Song_0027033,Justin Bieber,Divide,181130,4
Song_0027034,Imagine Dragons,Evolve,131080,97
Song_0027035,Rihanna,Scorpion,201314,21
Song_0027036,Dua Lipa,Anti,271133,95
Song_0027037,Dua Lipa,Justice,282367,19
Song_0027038,Adele,Divide,188017,29
Song_0027039,Taylor Swift,Divide,174138,9
Song_0027040,Billie Eilish,Justice,272823,36
Song_0027041,Taylor Swift,After Hours,170635,60
Song_0027042,Billie Eilish,Evolve,193518,29
Song_0027043,Imagine Dragons,25,304705,91
Song_0027044,Ed Sheeran,Divide,269841,96
Song_0027045,Drake,After Hours,151013,31
Song_0027046,Justin Bieber,After Hours,267700,83
Song_0027047,Rihanna,Evolve,193571,75
Song_0027048,Taylor Swift,Evolve,253275,42
Song_0027049,The Weeknd,Midnights,149890,27
Song_0027050,Taylor Swift,When We All Fall Asleep,216505,90
Song_0027051,Billie Eilish,Evolve,243881,31
Song_0027052,Imagine Dragons,Divide,289737,94
Song_0027053,Dua Lipa,Justice,206724,5
Song_0027054,Rihanna,Scorpion,207599,69
Song_0027055,Adele,After Hours,318312,42
Song_0027056,The Weeknd,When We All Fall Asleep,317565,30
Song_0027057,Ed Sheeran,Future Nostalgia,200652,41
Song_0027058,Ed Sheeran,Future Nostalgia,225141,38
Song_0027059,Adele,Divide,192103,17
Song_0027060,Justin Bieber,Midnights,243725,39
Song_0027061,Rihanna,Evolve,249494,71
Song_0027062,Justin Bieber,Future Nostalgia,191932,27
Song_0027063,Ed Sheeran,Scorpion,311696,64
Song_0027064,Drake,Justice,283865,20
Song_0027065,Rihanna,When We All Fall Asleep,150068,40
Song_0027066,Rihanna,Midnights,291257,93
Song_0027067,Rihanna,25,121972,47
Song_0027068,Drake,25,169360,5
Song_0027069,Taylor Swift,Evolve,281036,99
Song_0027070,Billie Eilish,After Hours,197113,71
Song_0027071,Imagine Dragons,Scorpion,308916,62
Song_0027072,Taylor Swift,Divide,134630,36
Song_0027073,Billie Eilish,Justice,154950,77
Song_0027074,Taylor Swift,Anti,182339,99
Song_0027075,Justin Bieber,Divide,316179,99
Song_0027076,Dua Lipa,Future Nostalgia,189621,15
Song_0027077,Billie Eilish,After Hours,207481,69
Song_0027078,Justin Bieber,Evolve,155955,44
Song_0027079,Billie Eilish,25,120709,84
Song_0027080,Adele,Midnights,268648,19
Song_0027081,Adele,Anti,186805,7
Song_0027082,Dua Lipa,Divide,132684,1
Song_0027083,Drake,When We All Fall Asleep,220878,17
Song_0027084,Drake,Anti,244576,91
Song_0027085,Rihanna,After Hours,202707,33
Song_0027086,Drake,After Hours,152717,21
Song_0027087,Rihanna,Anti,149711,66
Song_0027088,Taylor Swift,Divide,228576,68
Song_0027089,Billie Eilish,Justice,147867,74
Song_0027090,Taylor Swift,After Hours,281425,96
Song_0027091,Rihanna,Scorpion,301558,45
Song_0027092,Dua Lipa,Anti,177069,32
Song_0027093,Imagine Dragons,Divide,177756,39
Song_0027094,Imagine Dragons,Scorpion,258131,97
Song_0027095,Taylor Swift,Evolve,145407,25
Song_0027096,Dua Lipa,Midnights,122953,4
Song_0027097,Billie Eilish,Divide,185388,58
Song_0027098,Adele,Evolve,193019,10
Song_0027099,Imagine Dragons,Midnights,268146,98
Song_0027100,Justin Bieber,Future Nostalgia,183278,27
Song_0027101,Adele,Scorpion,234801,53
Song_0027102,Rihanna,Scorpion,292372,44
Song_0027103,Drake,Midnights,255214,80
Song_0027104,Ed Sheeran,Scorpion,122149,46
Song_0027105,Billie Eilish,Divide,195275,13
Song_0027106,Justin Bieber,Midnights,175222,42
Song_0027107,Dua Lipa,25,206735,60
Song_0027108,Rihanna,Future Nostalgia,136194,44
Song_0027109,Rihanna,When We All Fall Asleep,236497,50
Song_0027110,Rihanna,Anti,213905,57
Song_0027111,Billie Eilish,Midnights,132865,75
Song_0027112,Rihanna,Justice,202337,54
Song_0027113,Justin Bieber,Scorpion,258905,14
Song_0027114,Taylor Swift,Evolve,249600,79
Song_0027115,Imagine Dragons,Justice,133063,62
Song_0027116,Justin Bieber,After Hours,179087,93
Song_0027117,Justin Bieber,When We All Fall Asleep,187839,33
Song_0027118,Imagine Dragons,Scorpion,197717,3
Song_0027119,The Weeknd,Midnights,261547,78
Song_0027120,Taylor Swift,Midnights,247864,35
Song_0027121,Drake,Anti,256287,60
Song_0027122,Ed Sheeran,After Hours,236209,50
Song_0027123,Rihanna,Midnights,304044,93
Song_0027124,Taylor Swift,Scorpion,208531,18
Song_0027125,Imagine Dragons,Future Nostalgia,186772,77
Song_0027126,Dua Lipa,Midnights,161723,28
Song_0027127,Dua Lipa,Evolve,214635,65
Song_0027128,Imagine Dragons,Scorpion,135769,35
Song_0027129,The Weeknd,Scorpion,200273,21
Song_0027130,Justin Bieber,Divide,227860,58
Song_0027131,Adele,Midnights,169064,94
Song_0027132,Drake,Evolve,165868,49
Song_0027133,Drake,25,216039,5
Song_0027134,Ed Sheeran,After Hours,132303,40
Song_0027135,Dua Lipa,After Hours,254970,26
Song_0027136,Adele,Justice,216904,56
Song_0027137,Justin Bieber,After Hours,274134,64
Song_0027138,Drake,Evolve,217336,92
Song_0027139,Justin Bieber,When We All Fall Asleep,123465,27
Song_0027140,Ed Sheeran,Evolve,193917,2
Song_0027141,Dua Lipa,Future Nostalgia,149093,6
Song_0027142,Imagine Dragons,25,201437,78
Song_0027143,Adele,Divide,274151,55
Song_0027144,Taylor Swift,Evolve,180660,19
Song_0027145,Drake,When We All Fall Asleep,218884,22
Song_0027146,Justin Bieber,Evolve,308370,98
Song_0027147,The Weeknd,Justice,158518,86
Song_0027148,Rihanna,Anti,221534,10
Song_0027149,The Weeknd,Scorpion,247725,80
Song_0027150,Adele,Anti,178773,86
Song_0027151,Drake,When We All Fall Asleep,258445,9
Song_0027152,Ed Sheeran,Evolve,222415,19
Song_0027153,The Weeknd,Midnights,306066,56
Song_0027154,Justin Bieber,Evolve,185488,14
Song_0027155,Adele,Justice,149139,70
Song_0027156,Rihanna,After Hours,150631,91
Song_0027157,Taylor Swift,After Hours,183580,98
Song_0027158,Rihanna,Anti,236601,87
Song_0027159,Imagine Dragons,When We All Fall Asleep,214622,35
Song_0027160,The Weeknd,Midnights,254295,96
Song_0027161,Adele,Scorpion,279766,20
Song_0027162,Adele,Evolve,126565,67
Song_0027163,Rihanna,Evolve,216569,90
Song_0027164,Dua Lipa,25,127811,80
Song_0027165,Adele,When We All Fall Asleep,160384,30
Song_0027166,Ed Sheeran,After Hours,274329,71
Song_0027167,Imagine Dragons,Midnights,121981,79
Song_0027168,Billie Eilish,Anti,241827,67
Song_0027169,The Weeknd,Evolve,222745,43
Song_0027170,Imagine Dragons,Future Nostalgia,299496,69
Song_0027171,Billie Eilish,Justice,165001,99
Song_0027172,Dua Lipa,When We All Fall Asleep,269285,76
Song_0027173,Drake,Future Nostalgia,151400,66
Song_0027174,Dua Lipa,Evolve,257889,38
Song_0027175,Taylor Swift,Midnights,275627,50
Song_0027176,Taylor Swift,When We All Fall Asleep,162732,42
Song_0027177,Taylor Swift,Divide,227671,70
Song_0027178,Dua Lipa,Future Nostalgia,211410,66
Song_0027179,Justin Bieber,Future Nostalgia,203937,68
Song_0027180,Rihanna,Future Nostalgia,200539,35
Song_0027181,Justin Bieber,After Hours,175025,99
Song_0027182,Drake,Anti,135878,79
Song_0027183,Billie Eilish,Justice,155100,8
Song_0027184,Rihanna,After Hours,126562,83
Song_0027185,Justin Bieber,Evolve,123353,94
Song_0027186,Dua Lipa,Divide,304592,23
Song_0027187,Taylor Swift,Anti,183288,46
Song_0027188,The Weeknd,Scorpion,255479,7
Song_0027189,The Weeknd,When We All Fall Asleep,233850,93
Song_0027190,Dua Lipa,Anti,123458,2
Song_0027191,Billie Eilish,Midnights,132416,1
Song_0027192,The Weeknd,Divide,127430,63
Song_0027193,Dua Lipa,When We All Fall Asleep,206690,6
Song_0027194,Drake,Midnights,174872,19
Song_0027195,The Weeknd,After Hours,183057,69
Song_0027196,Taylor Swift,After Hours,292089,81
Song_0027197,Ed Sheeran,When We All Fall Asleep,235162,44
Song_0027198,The Weeknd,Midnights,269797,35
Song_0027199,Taylor Swift,After Hours,266228,4
Song_0027200,Dua Lipa,Evolve,242376,14
Song_0027201,Ed Sheeran,Future Nostalgia,266154,37
Song_0027202,Drake,Evolve,306865,50
Song_0027203,Dua Lipa,25,318867,5
Song_0027204,Billie Eilish,Divide,234262,93
Song_0027205,Imagine Dragons,Midnights,233769,41
Song_0027206,Imagine Dragons,Anti,296113,87
Song_0027207,Dua Lipa,Anti,266460,2
Song_0027208,Ed Sheeran,Scorpion,239970,67
Song_0027209,Ed Sheeran,Justice,194564,1
Song_0027210,Ed Sheeran,Evolve,311256,18
Song_0027211,Taylor Swift,Anti,309037,10
Song_0027212,Dua Lipa,Divide,210451,29
Song_0027213,Ed Sheeran,Scorpion,153603,27
Song_0027214,Taylor Swift,Divide,290351,17
Song_0027215,Drake,Scorpion,290091,80
Song_0027216,Billie Eilish,Future Nostalgia,267367,25
Song_0027217,Drake,Scorpion,169444,52
Song_0027218,Billie Eilish,Future Nostalgia,290666,70
Song_0027219,Dua Lipa,Evolve,161614,29
Song_0027220,Justin Bieber,Anti,189595,90
Song_0027221,Justin Bieber,Anti,171566,50
Song_0027222,Rihanna,Divide,236505,25
Song_0027223,Drake,Future Nostalgia,167990,20
Song_0027224,Dua Lipa,Anti,153387,96
Song_0027225,Drake,Midnights,251497,59
Song_0027226,Adele,After Hours,302633,31
Song_0027227,Billie Eilish,Future Nostalgia,282920,79
Song_0027228,Justin Bieber,When We All Fall Asleep,185780,59
Song_0027229,Billie Eilish,Scorpion,258348,37
Song_0027230,Drake,Anti,307790,40
Song_0027231,Drake,Future Nostalgia,276867,12
Song_0027232,Drake,Scorpion,123372,67
Song_0027233,Justin Bieber,When We All Fall Asleep,231205,81
Song_0027234,Adele,Anti,223128,11
Song_0027235,Billie Eilish,Justice,197412,25
Song_0027236,Adele,Future Nostalgia,123565,68
Song_0027237,Dua Lipa,After Hours,175686,75
Song_0027238,Drake,Anti,303995,27
Song_0027239,Taylor Swift,Evolve,181372,82
Song_0027240,The Weeknd,Midnights,140380,45
Song_0027241,Drake,Divide,223729,29
Song_0027242,Adele,Midnights,203941,75
Song_0027243,The Weeknd,When We All Fall Asleep,271934,79
Song_0027244,Taylor Swift,After Hours,215251,87
Song_0027245,Justin Bieber,Scorpion,184360,6
Song_0027246,Drake,Anti,140562,51
Song_0027247,Drake,Scorpion,316707,32
Song_0027248,Ed Sheeran,25,157180,90
Song_0027249,Imagine Dragons,Justice,295267,27
Song_0027250,Billie Eilish,Scorpion,189590,34
Song_0027251,Ed Sheeran,When We All Fall Asleep,191355,81
Song_0027252,Billie Eilish,Future Nostalgia,300220,74
Song_0027253,Adele,Scorpion,165196,6
Song_0027254,Ed Sheeran,Anti,259835,41
Song_0027255,Taylor Swift,Future Nostalgia,154369,97
Song_0027256,Dua Lipa,Evolve,212555,44
Song_0027257,Justin Bieber,Justice,236226,23
Song_0027258,Imagine Dragons,Anti,297796,35
Song_0027259,Billie Eilish,25,219964,11
Song_0027260,Imagine Dragons,Scorpion,135256,23
Song_0027261,Imagine Dragons,Midnights,142101,60
Song_0027262,Adele,After Hours,228973,77
Song_0027263,Ed Sheeran,Future Nostalgia,180530,100
Song_0027264,Adele,After Hours,196558,95
Song_0027265,Billie Eilish,Midnights,200316,62
Song_0027266,Imagine Dragons,Scorpion,206493,83
Song_0027267,Ed Sheeran,After Hours,214017,50
Song_0027268,Drake,Anti,213116,78
Song_0027269,Ed Sheeran,Midnights,152133,57
Song_0027270,Taylor Swift,25,235916,40
Song_0027271,The Weeknd,25,204988,47
Song_0027272,The Weeknd,Anti,295916,37
Song_0027273,The Weeknd,Divide,227952,64
Song_0027274,Billie Eilish,Scorpion,238549,67
Song_0027275,Ed Sheeran,After Hours,147267,50
Song_0027276,Taylor Swift,Evolve,266679,1
Song_0027277,Taylor Swift,Scorpion,120637,37
Song_0027278,Taylor Swift,Justice,312088,62
Song_0027279,Ed Sheeran,Midnights,127290,33
Song_0027280,Billie Eilish,Evolve,138874,64
Song_0027281,Adele,25,313325,67
Song_0027282,Dua Lipa,Justice,209544,63
Song_0027283,Justin Bieber,Future Nostalgia,273753,94
Song_0027284,Ed Sheeran,Anti,184337,66
Song_0027285,Ed Sheeran,Evolve,231996,24
Song_0027286,Rihanna,Anti,204281,1
Song_0027287,Rihanna,Divide,139558,59
Song_0027288,Drake,Scorpion,318533,66
Song_0027289,Rihanna,Evolve,177067,82
Song_0027290,Imagine Dragons,After Hours,257211,75
Song_0027291,Drake,Justice,254663,92
Song_0027292,Imagine Dragons,When We All Fall Asleep,280893,21
Song_0027293,Imagine Dragons,Anti,191999,64
Song_0027294,The Weeknd,Future Nostalgia,128714,100
Song_0027295,Adele,After Hours,288757,57
Song_0027296,Imagine Dragons,Divide,307358,59
Song_0027297,Ed Sheeran,Divide,203413,23
Song_0027298,Billie Eilish,Future Nostalgia,182540,45
Song_0027299,Justin Bieber,Scorpion,146017,68
Song_0027300,The Weeknd,After Hours,305625,55
Song_0027301,Rihanna,Anti,272822,20
Song_0027302,Rihanna,Midnights,315245,47
Song_0027303,Drake,Anti,316141,22
Song_0027304,Billie Eilish,25,259493,62
Song_0027305,Billie Eilish,Evolve,240899,50
Song_0027306,Billie Eilish,Divide,267203,39
Song_0027307,Taylor Swift,25,190045,64
Song_0027308,Imagine Dragons,Midnights,138434,32
Song_0027309,Rihanna,25,126036,18
Song_0027310,Justin Bieber,Future Nostalgia,316368,91
Song_0027311,Adele,Future Nostalgia,236859,25
Song_0027312,Justin Bieber,Divide,179531,6
Song_0027313,Ed Sheeran,Divide,200095,29
Song_0027314,Ed Sheeran,Evolve,315966,37
Song_0027315,Billie Eilish,Divide,147023,13
Song_0027316,Taylor Swift,Anti,241489,14
Song_0027317,Ed Sheeran,Divide,157035,16
Song_0027318,Justin Bieber,When We All Fall Asleep,290425,46
Song_0027319,Rihanna,Future Nostalgia,277558,11
Song_0027320,Dua Lipa,25,143248,63
Song_0027321,Adele,Divide,202339,34
Song_0027322,Dua Lipa,Future Nostalgia,292798,93
Song_0027323,Billie Eilish,After Hours,279845,41
Song_0027324,Taylor Swift,Divide,134165,30
Song_0027325,Billie Eilish,Divide,271529,95
Song_0027326,Dua Lipa,Justice,129671,77
Song_0027327,Rihanna,Future Nostalgia,307191,42
Song_0027328,Drake,25,134688,70
Song_0027329,Adele,Future Nostalgia,269274,83
Song_0027330,The Weeknd,Anti,235367,79
Song_0027331,Imagine Dragons,Scorpion,150787,65
Song_0027332,Adele,Scorpion,188390,1
Song_0027333,Justin Bieber,Evolve,248842,40
Song_0027334,Imagine Dragons,Justice,181463,89
Song_0027335,Imagine Dragons,Evolve,179886,35
Song_0027336,The Weeknd,Scorpion,239792,47
Song_0027337,Justin Bieber,Divide,313041,42
Song_0027338,Justin Bieber,Anti,148633,68
Song_0027339,Dua Lipa,Anti,255458,58
Song_0027340,Imagine Dragons,When We All Fall Asleep,129848,37
Song_0027341,Drake,25,162641,85
Song_0027342,Dua Lipa,Future Nostalgia,251715,27
Song_0027343,Dua Lipa,Anti,304475,27
Song_0027344,Imagine Dragons,Future Nostalgia,270753,62
Song_0027345,Justin Bieber,Evolve,260112,2
Song_0027346,Rihanna,Justice,131427,49
Song_0027347,Adele,After Hours,255683,48
Song_0027348,The Weeknd,Scorpion,290460,59
Song_0027349,Adele,After Hours,124682,26
Song_0027350,Billie Eilish,Justice,235328,73
Song_0027351,Justin Bieber,When We All Fall Asleep,299512,68
Song_0027352,Justin Bieber,Scorpion,165715,86
Song_0027353,Ed Sheeran,Anti,234453,81
Song_0027354,Drake,Midnights,157522,4
Song_0027355,Imagine Dragons,When We All Fall Asleep,253851,16
Song_0027356,Ed Sheeran,Divide,221181,4
Song_0027357,Justin Bieber,Justice,121968,88
Song_0027358,Dua Lipa,When We All Fall Asleep,196595,37
Song_0027359,Dua Lipa,25,132644,77
Song_0027360,Drake,Future Nostalgia,254927,27
Song_0027361,Drake,Future Nostalgia,255528,11
Song_0027362,Billie Eilish,After Hours,163667,19
Song_0027363,Justin Bieber,Divide,160641,57
Song_0027364,Taylor Swift,Divide,127644,34
Song_0027365,Ed Sheeran,When We All Fall Asleep,212013,30
Song_0027366,Imagine Dragons,Justice,171666,84
Song_0027367,Adele,Anti,157861,42
Song_0027368,Dua Lipa,Anti,301858,75
Song_0027369,Imagine Dragons,25,214792,70
Song_0027370,Dua Lipa,Scorpion,188096,87
Song_0027371,Drake,After Hours,190364,73
Song_0027372,Rihanna,Midnights,281633,24
Song_0027373,Justin Bieber,25,270991,40
Song_0027374,Imagine Dragons,Midnights,290971,22
Song_0027375,Drake,Future Nostalgia,124474,42
Song_0027376,The Weeknd,When We All Fall Asleep,183178,48
Song_0027377,Adele,Scorpion,180011,83
Song_0027378,Adele,After Hours,243429,46
Song_0027379,Drake,25,249949,7
Song_0027380,The Weeknd,Midnights,294719,68
Song_0027381,Billie Eilish,After Hours,157124,39
Song_0027382,Ed Sheeran,Evolve,130778,5
Song_0027383,Adele,Evolve,163306,26
Song_0027384,Imagine Dragons,Scorpion,133724,71
Song_0027385,Ed Sheeran,Evolve,282585,60
Song_0027386,Imagine Dragons,Scorpion,201417,33
Song_0027387,Ed Sheeran,Future Nostalgia,226264,87
Song_0027388,Taylor Swift,After Hours,173558,48
Song_0027389,Drake,Divide,243882,51
Song_0027390,Billie Eilish,Future Nostalgia,194562,86
Song_0027391,Ed Sheeran,Divide,159980,47
Song_0027392,Taylor Swift,Scorpion,192770,32
Song_0027393,Taylor Swift,After Hours,180504,79
Song_0027394,Adele,Justice,152818,75
Song_0027395,The Weeknd,25,186159,50
Song_0027396,The Weeknd,Midnights,206441,2
Song_0027397,Imagine Dragons,After Hours,186308,48
Song_0027398,Drake,Anti,231566,70
Song_0027399,Adele,After Hours,241498,11
Song_0027400,Taylor Swift,Divide,294966,7
Song_0027401,Dua Lipa,Midnights,194755,74
Song_0027402,Billie Eilish,When We All Fall Asleep,185166,21
Song_0027403,Adele,Divide,152412,86
Song_0027404,Imagine Dragons,Midnights,203965,13
Song_0027405,Dua Lipa,Anti,255797,9
Song_0027406,Billie Eilish,Justice,311743,77
Song_0027407,Justin Bieber,Anti,244742,43
Song_0027408,Rihanna,Divide,314820,79
Song_0027409,Taylor Swift,Anti,279365,44
Song_0027410,Dua Lipa,Future Nostalgia,271732,70
Song_0027411,Imagine Dragons,After Hours,209308,99
Song_0027412,Justin Bieber,After Hours,212464,27
Song_0027413,Dua Lipa,Divide,195453,11
Song_0027414,Ed Sheeran,25,285754,32
Song_0027415,Drake,Scorpion,165566,77
Song_0027416,Justin Bieber,Anti,253869,15
