track_name,artist_name,album_name,duration_ms,popularity
Song_0050567,Justin Bieber,Anti,242949,94
Song_0050568,Justin Bieber,25,296475,48
Song_0050569,Billie Eilish,Anti,254593,24
Song_0050570,Taylor Swift,Justice,203705,85
Song_0050571,Justin Bieber,When We All Fall Asleep,209342,6
Song_0050572,Rihanna,After Hours,220649,88
Song_0050573,Taylor Swift,Midnights,160342,63
Song_0050574,Taylor Swift,Future Nostalgia,251406,57
Song_0050575,Drake,Divide,260728,29
Song_0050576,Billie Eilish,Justice,307321,25
Song_0050577,Imagine Dragons,Divide,158641,26
Song_0050578,Ed Sheeran,Scorpion,187063,24
Song_0050579,The Weeknd,When We All Fall Asleep,200449,25
Song_0050580,Justin Bieber,Evolve,318417,56
Song_0050581,Drake,Anti,313687,86
Song_0050582,Billie Eilish,After Hours,221217,36
Song_0050583,Imagine Dragons,Scorpion,162120,57
Song_0050584,Ed Sheeran,Justice,181129,85
Song_0050585,Rihanna,When We All Fall Asleep,258068,30
Song_0050586,Rihanna,Scorpion,182264,67
Song_0050587,Ed Sheeran,Justice,313847,14
Song_0050588,Justin Bieber,Anti,212387,84
Song_0050589,Adele,Scorpion,223004,41
Song_0050590,Justin Bieber,Future Nostalgia,138131,71
Song_0050591,Justin Bieber,25,194315,76
Song_0050592,Ed Sheeran,Divide,312783,9
Song_0050593,Imagine Dragons,Scorpion,218885,28
Song_0050594,Billie Eilish,Justice,226141,72
Song_0050595,Drake,When We All Fall Asleep,254971,43
Song_0050596,Ed Sheeran,25,225529,2
Song_0050597,Dua Lipa,25,160297,82
Song_0050598,Dua Lipa,Divide,283950,87
Song_0050599,Taylor Swift,Divide,181258,84
Song_0050600,Taylor Swift,Justice,247828,11
Song_0050601,Ed Sheeran,After Hours,274158,40
Song_0050602,Ed Sheeran,Midnights,226831,39
Song_0050603,Justin Bieber,Scorpion,208296,85
Song_0050604,The Weeknd,Anti,202832,89
Song_0050605,Justin Bieber,Justice,267651,8
Song_0050606,Taylor Swift,Scorpion,130016,3
Song_0050607,Dua Lipa,Anti,293390,23
Song_0050608,Ed Sheeran,Anti,305481,95
Song_0050609,Rihanna,Evolve,204874,14
Song_0050610,Billie Eilish,When We All Fall Asleep,141133,66
Song_0050611,Drake,25,313230,28
Song_0050612,Rihanna,Justice,147038,7
Song_0050613,Adele,Evolve,125448,74
Song_0050614,Imagine Dragons,Anti,282606,91
Song_0050615,The Weeknd,Divide,159917,52
Song_0050616,Dua Lipa,Scorpion,126013,12
Song_0050617,Justin Bieber,After Hours,136927,69
Song_0050618,Rihanna,After Hours,233577,13
Song_0050619,Rihanna,Future Nostalgia,218487,19
Song_0050620,Drake,Justice,285080,31
Song_0050621,Taylor Swift,Divide,243021,55
Song_0050622,Billie Eilish,25,212627,30
Song_0050623,Adele,Anti,164801,20
Song_0050624,Justin Bieber,After Hours,245399,7
Song_0050625,Taylor Swift,Divide,266802,89
Song_0050626,Imagine Dragons,Anti,257705,34
Song_0050627,Billie Eilish,Divide,295441,4
Song_0050628,Dua Lipa,After Hours,286773,40
Song_0050629,Taylor Swift,Midnights,184630,29
Song_0050630,Drake,Evolve,269737,59
Song_0050631,Billie Eilish,Midnights,156822,47
Song_0050632,Drake,Midnights,143806,49
Song_0050633,Drake,Midnights,267569,11
Song_0050634,Adele,Scorpion,199014,72
Song_0050635,Imagine Dragons,After Hours,257479,33
Song_0050636,Adele,Midnights,241133,73
Song_0050637,Adele,Evolve,283574,79
Song_0050638,Adele,After Hours,308859,52
Song_0050639,Rihanna,Divide,197271,42
Song_0050640,Rihanna,Future Nostalgia,169993,92
Song_0050641,Drake,When We All Fall Asleep,194727,92
Song_0050642,Drake,Anti,161171,7
Song_0050643,Adele,When We All Fall Asleep,153303,62
Song_0050644,Dua Lipa,Justice,261763,51
Song_0050645,Billie Eilish,Justice,235377,31
Song_0050646,Drake,Evolve,165079,6
Song_0050647,Ed Sheeran,Justice,234739,10
Song_0050648,Dua Lipa,Divide,271077,19
Song_0050649,Imagine Dragons,When We All Fall Asleep,229323,75
Song_0050650,Taylor Swift,When We All Fall Asleep,296638,46
Song_0050651,The Weeknd,After Hours,160778,8
Song_0050652,Taylor Swift,After Hours,226434,28
Song_0050653,Billie Eilish,Evolve,308956,6
Song_0050654,Taylor Swift,Future Nostalgia,247738,33
Song_0050655,Rihanna,Scorpion,215577,30
Song_0050656,Drake,25,286913,37
Song_0050657,Drake,Divide,295994,2
Song_0050658,Taylor Swift,Midnights,176490,14
Song_0050659,Taylor Swift,Future Nostalgia,184326,7
Song_0050660,Taylor Swift,Future Nostalgia,268348,60
Song_0050661,Rihanna,25,313597,91
Song_0050662,Billie Eilish,25,179424,18
Song_0050663,Billie Eilish,When We All Fall Asleep,263065,77
Song_0050664,Billie Eilish,Justice,195123,28
Song_0050665,Ed Sheeran,25,168803,11
Song_0050666,Dua Lipa,When We All Fall Asleep,153477,23
Song_0050667,Rihanna,Scorpion,261553,17
Song_0050668,The Weeknd,Divide,218913,7
Song_0050669,Imagine Dragons,Justice,277608,44
Song_0050670,Ed Sheeran,Anti,222312,9
Song_0050671,The Weeknd,When We All Fall Asleep,156812,8
Song_0050672,Justin Bieber,25,253957,88
Song_0050673,Rihanna,Justice,311690,3
Song_0050674,The Weeknd,25,200146,38
Song_0050675,Ed Sheeran,Divide,188144,67
Song_0050676,Adele,Midnights,319480,50
Song_0050677,Rihanna,Justice,200836,63
Song_0050678,Imagine Dragons,When We All Fall Asleep,268959,67
Song_0050679,Drake,Evolve,290122,65
Song_0050680,Dua Lipa,When We All Fall Asleep,128417,99
Song_0050681,Billie Eilish,Scorpion,250922,90
Song_0050682,The Weeknd,When We All Fall Asleep,188325,68
Song_0050683,Adele,Anti,187413,17
Song_0050684,Billie Eilish,Midnights,214372,99
Song_0050685,Billie Eilish,When We All Fall Asleep,316121,58
Song_0050686,Imagine Dragons,Evolve,183020,51
Song_0050687,Dua Lipa,Midnights,180826,91
Song_0050688,Adele,Anti,171148,4
Song_0050689,Dua Lipa,Divide,191399,41
Song_0050690,Billie Eilish,Divide,259281,8
Song_0050691,Taylor Swift,After Hours,180455,94
Song_0050692,Imagine Dragons,Future Nostalgia,133172,24
Song_0050693,Drake,25,194135,7
Song_0050694,Drake,25,261423,24
Song_0050695,Rihanna,Future Nostalgia,268743,2
Song_0050696,The Weeknd,Divide,273741,76
Song_0050697,Billie Eilish,Scorpion,262036,11
Song_0050698,Imagine Dragons,Anti,310715,64
Song_0050699,Taylor Swift,When We All Fall Asleep,176864,50
Song_0050700,Justin Bieber,Justice,219525,50
Song_0050701,Taylor Swift,25,128797,43
Song_0050702,Imagine Dragons,Scorpion,126292,45
Song_0050703,The Weeknd,Future Nostalgia,282042,56
Song_0050704,Adele,After Hours,143672,79
Song_0050705,Adele,Anti,170119,73
Song_0050706,The Weeknd,Midnights,179404,34
Song_0050707,Billie Eilish,Divide,209057,46
Song_0050708,The Weeknd,Future Nostalgia,303510,31
Song_0050709,Ed Sheeran,Anti,221933,90
Song_0050710,Billie Eilish,After Hours,156073,99
Song_0050711,The Weeknd,Scorpion,295079,81
Song_0050712,The Weeknd,Divide,271743,33
Song_0050713,Imagine Dragons,25,196380,12
Song_0050714,Dua Lipa,Future Nostalgia,294513,5
Song_0050715,Justin Bieber,Future Nostalgia,312165,29
Song_0050716,Justin Bieber,Evolve,121868,18
Song_0050717,Imagine Dragons,Anti,281682,72
Song_0050718,Ed Sheeran,Future Nostalgia,220111,94
Song_0050719,Billie Eilish,Evolve,142072,26
Song_0050720,Ed Sheeran,Scorpion,154748,44
Song_0050721,Imagine Dragons,Scorpion,132226,87
Song_0050722,Dua Lipa,Scorpion,278857,94
Song_0050723,Ed Sheeran,Divide,290996,6
Song_0050724,Ed Sheeran,Future Nostalgia,198896,67
Song_0050725,Taylor Swift,When We All Fall Asleep,195201,49
Song_0050726,Adele,Justice,167527,85
Song_0050727,Ed Sheeran,Divide,120034,17
Song_0050728,Imagine Dragons,Divide,234931,85
Song_0050729,Ed Sheeran,When We All Fall Asleep,269391,52
Song_0050730,Dua Lipa,When We All Fall Asleep,140751,70
Song_0050731,Dua Lipa,Future Nostalgia,126675,57
Song_0050732,Adele,Divide,123439,51
Song_0050733,Taylor Swift,Justice,153963,15
Song_0050734,Rihanna,Evolve,142167,62
Song_0050735,Adele,25,148106,73
Song_0050736,Ed Sheeran,Anti,222385,70
Song_0050737,Imagine Dragons,25,263780,30
Song_0050738,The Weeknd,25,225563,21
Song_0050739,The Weeknd,25,243390,16
Song_0050740,The Weeknd,Divide,294184,14
Song_0050741,Adele,Future Nostalgia,144552,52
Song_0050742,Imagine Dragons,After Hours,121700,59
Song_0050743,Billie Eilish,When We All Fall Asleep,173761,100
Song_0050744,The Weeknd,Divide,173543,35
Song_0050745,Billie Eilish,When We All Fall Asleep,198896,20
Song_0050746,Ed Sheeran,Midnights,319069,65
Song_0050747,Adele,Divide,169672,74
Song_0050748,Rihanna,Midnights,273430,96
Song_0050749,Ed Sheeran,Future Nostalgia,288999,41
Song_0050750,Ed Sheeran,Future Nostalgia,311420,67
Song_0050751,Ed Sheeran,Midnights,252549,83
Song_0050752,Ed Sheeran,Justice,231556,70
Song_0050753,Imagine Dragons,Divide,311010,45
Song_0050754,Justin Bieber,Future Nostalgia,163733,36
Song_0050755,Rihanna,Justice,172397,81
Song_0050756,Justin Bieber,Future Nostalgia,125626,29
Song_0050757,Justin Bieber,When We All Fall Asleep,210301,83
Song_0050758,Ed Sheeran,When We All Fall Asleep,127046,42
Song_0050759,Dua Lipa,Justice,306418,16
Song_0050760,Drake,Midnights,151348,58
Song_0050761,Dua Lipa,After Hours,215483,56
Song_0050762,Ed Sheeran,Anti,195178,10
Song_0050763,The Weeknd,When We All Fall Asleep,300690,12
Song_0050764,Drake,Anti,263856,88
Song_0050765,The Weeknd,After Hours,230231,51
Song_0050766,Adele,Justice,242304,80
Song_0050767,Taylor Swift,Midnights,158839,52
Song_0050768,Adele,Divide,151752,51
Song_0050769,Drake,Divide,192505,45
Song_0050770,Justin Bieber,Justice,271129,28
Song_0050771,Ed Sheeran,Evolve,214329,82
Song_0050772,Adele,Future Nostalgia,316602,4
Song_0050773,Imagine Dragons,Divide,132742,68
Song_0050774,Billie Eilish,Justice,235536,56
Song_0050775,Justin Bieber,25,188533,37
Song_0050776,Taylor Swift,Justice,169936,92
Song_0050777,Adele,Anti,182416,91
Song_0050778,Adele,When We All Fall Asleep,136664,64
Song_0050779,Rihanna,When We All Fall Asleep,182402,51
Song_0050780,Adele,Anti,280663,48
Song_0050781,Rihanna,Anti,251246,22
Song_0050782,Ed Sheeran,Divide,290146,49
Song_0050783,The Weeknd,Midnights,305513,63
Song_0050784,Imagine Dragons,Justice,211206,20
Song_0050785,Imagine Dragons,Divide,284332,15
Song_0050786,Billie Eilish,Midnights,137972,94
Song_0050787,Rihanna,Divide,316520,23
Song_0050788,Imagine Dragons,25,289831,39
Song_0050789,Rihanna,Evolve,225225,61
Song_0050790,Drake,When We All Fall Asleep,294702,76
Song_0050791,Rihanna,When We All Fall Asleep,271250,31
Song_0050792,Justin Bieber,25,174265,30
Song_0050793,Dua Lipa,25,244995,17
Song_0050794,Justin Bieber,Future Nostalgia,285993,96
Song_0050795,Billie Eilish,When We All Fall Asleep,225977,31
Song_0050796,Imagine Dragons,Evolve,174981,12
Song_0050797,Billie Eilish,Divide,305751,94
Song_0050798,The Weeknd,Anti,307661,32
Song_0050799,Ed Sheeran,Justice,151742,39
Song_0050800,Drake,Midnights,238081,21
Song_0050801,Imagine Dragons,Anti,211120,97
Song_0050802,Rihanna,Midnights,306287,38
Song_0050803,Drake,Evolve,316074,69
Song_0050804,Dua Lipa,When We All Fall Asleep,136719,88
Song_0050805,Rihanna,Future Nostalgia,254147,2
Song_0050806,Imagine Dragons,Divide,194158,92
Song_0050807,Taylor Swift,When We All Fall Asleep,240837,37
Song_0050808,Rihanna,Scorpion,265119,14
Song_0050809,Imagine Dragons,Anti,260051,18
Song_0050810,Adele,Midnights,136448,52
Song_0050811,Drake,Divide,207980,12
Song_0050812,Justin Bieber,Future Nostalgia,266562,8
Song_0050813,Billie Eilish,Future Nostalgia,160152,80
Song_0050814,Dua Lipa,Midnights,126491,10
Song_0050815,Billie Eilish,Midnights,254317,46
Song_0050816,Taylor Swift,Justice,158505,52
Song_0050817,Taylor Swift,Divide,179869,72
Song_0050818,Dua Lipa,Midnights,144831,94
Song_0050819,Billie Eilish,When We All Fall Asleep,167874,23
Song_0050820,Dua Lipa,After Hours,150027,38
Song_0050821,Taylor Swift,25,182832,30
Song_0050822,Rihanna,Future Nostalgia,283912,45
Song_0050823,Drake,When We All Fall Asleep,176590,13
Song_0050824,Drake,Divide,289729,81
Song_0050825,Adele,Scorpion,203964,58
Song_0050826,Ed Sheeran,Scorpion,240391,93
Song_0050827,Adele,Divide,150668,43
Song_0050828,Taylor Swift,25,244537,87
Song_0050829,Ed Sheeran,Justice,262439,39
Song_0050830,Adele,Anti,201480,74
Song_0050831,Billie Eilish,When We All Fall Asleep,293074,36
Song_0050832,Billie Eilish,Justice,274026,16
Song_0050833,Dua Lipa,Future Nostalgia,200533,6
Song_0050834,Justin Bieber,Divide,257451,10
Song_0050835,Rihanna,Divide,240125,94
Song_0050836,Ed Sheeran,Scorpion,246390,62
Song_0050837,Imagine Dragons,Evolve,207376,34
Song_0050838,Adele,Anti,206484,63
Song_0050839,Rihanna,Divide,225155,95
Song_0050840,Taylor Swift,After Hours,261725,84
Song_0050841,Billie Eilish,Midnights,308469,85
Song_0050842,Billie Eilish,25,170497,73
Song_0050843,Rihanna,Divide,240933,30
Song_0050844,Adele,Anti,296572,38
Song_0050845,Imagine Dragons,Future Nostalgia,291514,98
Song_0050846,Dua Lipa,Future Nostalgia,276827,74
Song_0050847,Drake,When We All Fall Asleep,181008,33
Song_0050848,Ed Sheeran,Evolve,202548,40
Song_0050849,Taylor Swift,Midnights,281214,83
Song_0050850,Billie Eilish,Midnights,290488,88
Song_0050851,The Weeknd,Divide,186102,97
Song_0050852,Imagine Dragons,After Hours,297807,55
Song_0050853,Adele,Evolve,244367,83
Song_0050854,Taylor Swift,When We All Fall Asleep,158069,94
Song_0050855,Dua Lipa,After Hours,251752,17
Song_0050856,Ed Sheeran,Midnights,258935,70
Song_0050857,Taylor Swift,When We All Fall Asleep,187650,87
Song_0050858,Dua Lipa,Anti,286820,26
Song_0050859,The Weeknd,Future Nostalgia,316731,81
Song_0050860,Justin Bieber,Future Nostalgia,240257,51
Song_0050861,Drake,Divide,226809,17
Song_0050862,Rihanna,Scorpion,234882,1
Song_0050863,Drake,Anti,249247,2
Song_0050864,Billie Eilish,25,192211,93
Song_0050865,Dua Lipa,Future Nostalgia,314398,37
Song_0050866,Taylor Swift,25,293016,31
Song_0050867,Rihanna,25,194976,94
Song_0050868,Imagine Dragons,When We All Fall Asleep,306715,91
Song_0050869,Rihanna,Future Nostalgia,230302,56
Song_0050870,Drake,Divide,286996,17
Song_0050871,Drake,After Hours,145325,45
Song_0050872,Taylor Swift,Future Nostalgia,145261,59
Song_0050873,Billie Eilish,Midnights,232656,99
Song_0050874,Imagine Dragons,Anti,311976,13
Song_0050875,Ed Sheeran,Divide,274327,85
Song_0050876,Billie Eilish,After Hours,205595,63
Song_0050877,Ed Sheeran,Anti,227086,12
Song_0050878,Adele,Divide,263574,60
Song_0050879,Dua Lipa,Justice,211154,55
Song_0050880,Justin Bieber,Evolve,145746,93
Song_0050881,Billie Eilish,Divide,197931,78
Song_0050882,Imagine Dragons,Justice,160688,35
Song_0050883,Adele,After Hours,247711,16
Song_0050884,Rihanna,Future Nostalgia,281458,80
Song_0050885,Ed Sheeran,Anti,238237,66
Song_0050886,Adele,When We All Fall Asleep,148009,28
Song_0050887,Ed Sheeran,Midnights,248494,20
Song_0050888,Imagine Dragons,25,120590,52
Song_0050889,Rihanna,25,188957,8
Song_0050890,Taylor Swift,Evolve,253956,13
Song_0050891,Taylor Swift,After Hours,282697,51
Song_0050892,The Weeknd,Anti,250172,36
Song_0050893,Dua Lipa,Midnights,176792,31
Song_0050894,Justin Bieber,25,219136,42
Song_0050895,Drake,Scorpion,172094,23
Song_0050896,Ed Sheeran,Future Nostalgia,192947,55
Song_0050897,The Weeknd,After Hours,181257,3
Song_0050898,Adele,Justice,175653,28
Song_0050899,Billie Eilish,When We All Fall Asleep,172120,34
Song_0050900,Adele,Divide,177591,1
Song_0050901,Taylor Swift,Justice,170483,1
Song_0050902,Imagine Dragons,When We All Fall Asleep,120659,34
Song_0050903,Taylor Swift,Justice,296739,24
Song_0050904,The Weeknd,Justice,235966,71
Song_0050905,Adele,Future Nostalgia,310291,59
Song_0050906,Justin Bieber,Future Nostalgia,283771,18
Song_0050907,Ed Sheeran,Divide,310207,20
Song_0050908,The Weeknd,Justice,294968,33
Song_0050909,Taylor Swift,Justice,283858,84
Song_0050910,Drake,Anti,246374,14
Song_0050911,Billie Eilish,After Hours,254566,81
Song_0050912,Rihanna,Future Nostalgia,236187,43
Song_0050913,Billie Eilish,Scorpion,223844,52
Song_0050914,Ed Sheeran,Future Nostalgia,190610,24
Song_0050915,The Weeknd,Scorpion,169784,19
Song_0050916,Imagine Dragons,Justice,243149,76
Song_0050917,Adele,Justice,198410,4
Song_0050918,Rihanna,Anti,216028,88
Song_0050919,Drake,25,282220,12
Song_0050920,Justin Bieber,After Hours,191249,48
Song_0050921,Dua Lipa,Midnights,272256,82
Song_0050922,Billie Eilish,After Hours,259993,88
Song_0050923,Ed Sheeran,25,264466,30
Song_0050924,Adele,Future Nostalgia,194235,40
Song_0050925,Adele,Future Nostalgia,152080,31
Song_0050926,Adele,Midnights,143669,37
Song_0050927,Rihanna,Evolve,167264,73
Song_0050928,Drake,Evolve,173881,71
Song_0050929,Taylor Swift,Divide,255478,17
Song_0050930,Adele,After Hours,211559,86
Song_0050931,Ed Sheeran,Anti,252269,100
Song_0050932,The Weeknd,After Hours,297924,89
Song_0050933,Taylor Swift,Future Nostalgia,266664,11
Song_0050934,Dua Lipa,Evolve,130791,28
Song_0050935,Imagine Dragons,When We All Fall Asleep,258001,36
Song_0050936,Ed Sheeran,When We All Fall Asleep,206681,74
Song_0050937,Adele,After Hours,155644,42
Song_0050938,The Weeknd,After Hours,177769,16
Song_0050939,Justin Bieber,Scorpion,252684,37
Song_0050940,Rihanna,When We All Fall Asleep,224610,76
Song_0050941,Imagine Dragons,Midnights,276461,19
Song_0050942,Dua Lipa,Future Nostalgia,281643,54
Song_0050943,Rihanna,Evolve,255877,55
Song_0050944,Imagine Dragons,Anti,223950,49
Song_0050945,Drake,Divide,120247,98
Song_0050946,Adele,After Hours,299179,14
Song_0050947,Imagine Dragons,Evolve,166950,75
Song_0050948,Dua Lipa,Justice,216758,14
Song_0050949,Taylor Swift,Divide,252967,33
Song_0050950,Billie Eilish,25,222846,41
Song_0050951,Adele,Evolve,140429,43
Song_0050952,Adele,Future Nostalgia,281050,98
Song_0050953,Billie Eilish,Future Nostalgia,268890,83
Song_0050954,Ed Sheeran,Midnights,226534,72
Song_0050955,Taylor Swift,Future Nostalgia,261495,8
Song_0050956,The Weeknd,After Hours,211059,54
Song_0050957,Billie Eilish,When We All Fall Asleep,251190,19
Song_0050958,Rihanna,When We All Fall Asleep,183036,59
Song_0050959,Imagine Dragons,Anti,306245,14
Song_0050960,Ed Sheeran,Scorpion,275941,70
Song_0050961,The Weeknd,Justice,140264,91
Song_0050962,Justin Bieber,Future Nostalgia,185917,44
Song_0050963,Justin Bieber,25,231815,60
Song_0050964,Imagine Dragons,Future Nostalgia,317427,86
Song_0050965,Ed Sheeran,Justice,226225,59
Song_0050966,Imagine Dragons,Evolve,290387,9
Song_0050967,Justin Bieber,Anti,183126,55
Song_0050968,Justin Bieber,After Hours,121832,72
Song_0050969,Rihanna,Scorpion,124916,6
Song_0050970,Adele,Anti,230670,49
Song_0050971,Dua Lipa,After Hours,165539,20
Song_0050972,Dua Lipa,Evolve,247417,74
Song_0050973,Taylor Swift,Evolve,145875,80
Song_0050974,Drake,Midnights,254732,59
Song_0050975,Taylor Swift,25,307393,22
Song_0050976,Dua Lipa,Scorpion,251498,46
Song_0050977,Rihanna,Future Nostalgia,250942,71
Song_0050978,Drake,Evolve,306087,82
Song_0050979,Adele,Midnights,239598,78
Song_0050980,Imagine Dragons,Evolve,315195,60
Song_0050981,Justin Bieber,Future Nostalgia,120446,53
Song_0050982,Taylor Swift,25,241942,53
Song_0050983,Billie Eilish,Divide,275732,22
Song_0050984,Rihanna,Evolve,208639,42
Song_0050985,Rihanna,Midnights,249979,7
Song_0050986,Imagine Dragons,Future Nostalgia,147432,87
Song_0050987,The Weeknd,25,134426,93
Song_0050988,The Weeknd,Evolve,257880,58
Song_0050989,Adele,After Hours,238145,36
Song_0050990,The Weeknd,Divide,243927,69
Song_0050991,Justin Bieber,Future Nostalgia,286003,89
Song_0050992,Justin Bieber,25,317510,52
Song_0050993,Ed Sheeran,25,275866,39
Song_0050994,Ed Sheeran,Anti,233852,17
Song_0050995,The Weeknd,After Hours,129584,2
Song_0050996,Drake,Anti,176233,95
Song_0050997,Drake,Evolve,136987,90
Song_0050998,Drake,Justice,269379,61
Song_0050999,Adele,Midnights,295637,7
Song_0051000,Adele,After Hours,314324,24
Song_0051001,Billie Eilish,25,238311,96
Song_0051002,Ed Sheeran,After Hours,288105,61
Song_0051003,Billie Eilish,Anti,201826,75
Song_0051004,The Weeknd,Evolve,155395,81
Song_0051005,Justin Bieber,Evolve,264779,66
Song_0051006,Rihanna,Divide,157338,70
Song_0051007,The Weeknd,After Hours,251960,31
Song_0051008,Adele,Future Nostalgia,312422,41
Song_0051009,Adele,When We All Fall Asleep,246561,81
Song_0051010,Billie Eilish,Evolve,121555,99
Song_0051011,Adele,When We All Fall Asleep,261125,37
Song_0051012,Justin Bieber,Anti,306315,20
Song_0051013,Ed Sheeran,Future Nostalgia,123593,87
Song_0051014,Billie Eilish,Justice,127204,25
Song_0051015,Taylor Swift,Future Nostalgia,259530,50
Song_0051016,Drake,When We All Fall Asleep,290217,42
Song_0051017,Drake,Evolve,235404,5
Song_0051018,Drake,Midnights,198332,86
Song_0051019,The Weeknd,When We All Fall Asleep,282235,12
Song_0051020,Dua Lipa,Divide,280018,79
Song_0051021,The Weeknd,Evolve,139636,13
Song_0051022,Justin Bieber,Midnights,145414,3
Song_0051023,Adele,After Hours,291574,12
Song_0051024,Rihanna,After Hours,245680,61
Song_0051025,Dua Lipa,25,151682,62
Song_0051026,Billie Eilish,Evolve,302473,33
Song_0051027,Taylor Swift,Anti,256411,27
Song_0051028,Rihanna,Evolve,147622,72
Song_0051029,Ed Sheeran,Evolve,231672,8
Song_0051030,Adele,Future Nostalgia,300496,61
Song_0051031,Ed Sheeran,Justice,145594,55
Song_0051032,Justin Bieber,After Hours,291892,10
Song_0051033,Ed Sheeran,After Hours,161998,69
Song_0051034,Rihanna,Anti,137751,80
Song_0051035,Ed Sheeran,Future Nostalgia,308961,32
Song_0051036,Adele,After Hours,185322,20
Song_0051037,The Weeknd,Scorpion,262628,29
Song_0051038,Imagine Dragons,Anti,120279,55
Song_0051039,Imagine Dragons,Anti,293984,13
Song_0051040,Billie Eilish,25,268111,18
Song_0051041,Imagine Dragons,After Hours,138388,90
Song_0051042,Billie Eilish,Anti,177602,33
Song_0051043,Drake,Midnights,145580,87
Song_0051044,Imagine Dragons,Scorpion,170266,99
Song_0051045,Imagine Dragons,Divide,196106,43
Song_0051046,Drake,25,218584,7
Song_0051047,Imagine Dragons,Justice,239390,97
Song_0051048,Billie Eilish,After Hours,173411,19
Song_0051049,Drake,When We All Fall Asleep,209321,27
Song_0051050,Billie Eilish,Evolve,168314,53
Song_0051051,Drake,When We All Fall Asleep,230999,54
Song_0051052,Ed Sheeran,Midnights,134565,93
Song_0051053,Dua Lipa,After Hours,192410,79
Song_0051054,Billie Eilish,Future Nostalgia,197518,77
Song_0051055,Justin Bieber,Evolve,136061,51
Song_0051056,Imagine Dragons,Justice,172953,1
Song_0051057,Justin Bieber,Future Nostalgia,158861,97
Song_0051058,The Weeknd,Anti,234282,75
Song_0051059,Rihanna,After Hours,241843,92
Song_0051060,Imagine Dragons,Justice,268764,34
Song_0051061,The Weeknd,Divide,246199,73
Song_0051062,Imagine Dragons,Justice,235317,71
Song_0051063,Dua Lipa,After Hours,316205,29
Song_0051064,Billie Eilish,When We All Fall Asleep,207147,100
Song_0051065,Dua Lipa,When We All Fall Asleep,215850,69
Song_0051066,Billie Eilish,Midnights,203389,100
Song_0051067,Drake,Anti,138757,43
Song_0051068,Rihanna,Justice,211462,9
Song_0051069,Justin Bieber,When We All Fall Asleep,172757,54
Song_0051070,Rihanna,Justice,164911,38
Song_0051071,Taylor Swift,Anti,122013,24
Song_0051072,Dua Lipa,Scorpion,274561,50
Song_0051073,Dua Lipa,Future Nostalgia,235139,28
Song_0051074,Taylor Swift,Scorpion,311238,43
Song_0051075,Dua Lipa,Scorpion,203178,65
Song_0051076,Billie Eilish,Anti,131740,33
Song_0051077,Taylor Swift,When We All Fall Asleep,213872,22
Song_0051078,Imagine Dragons,Scorpion,257184,8
Song_0051079,Billie Eilish,Evolve,312479,27
Song_0051080,Imagine Dragons,Midnights,145710,52
Song_0051081,Billie Eilish,Midnights,161894,20
Song_0051082,Rihanna,After Hours,297286,34
Song_0051083,Adele,Future Nostalgia,140738,89
Song_0051084,Justin Bieber,When We All Fall Asleep,259396,49
Song_0051085,Billie Eilish,Divide,213013,11
Song_0051086,Taylor Swift,Midnights,216380,41
Song_0051087,Rihanna,Anti,258594,90
Song_0051088,Taylor Swift,Justice,318413,17
Song_0051089,Dua Lipa,Anti,244563,90
Song_0051090,The Weeknd,When We All Fall Asleep,158598,14
Song_0051091,Rihanna,Anti,295949,90
Song_0051092,Imagine Dragons,When We All Fall Asleep,131745,11
Song_0051093,Ed Sheeran,25,318220,7
Song_0051094,Rihanna,Anti,276203,100
Song_0051095,Dua Lipa,Divide,122938,48
Song_0051096,Adele,Divide,191582,94
Song_0051097,Ed Sheeran,When We All Fall Asleep,183843,4
Song_0051098,Justin Bieber,Anti,315560,58
Song_0051099,Ed Sheeran,Future Nostalgia,272347,26
Song_0051100,Taylor Swift,Midnights,304809,98
Song_0051101,Rihanna,Evolve,131079,82
Song_0051102,Ed Sheeran,Anti,191228,91
Song_0051103,Justin Bieber,Future Nostalgia,187598,7
Song_0051104,Drake,When We All Fall Asleep,263008,59
Song_0051105,Billie Eilish,Evolve,296488,2
Song_0051106,Taylor Swift,Future Nostalgia,207137,97
Song_0051107,Ed Sheeran,Evolve,312908,84
Song_0051108,Imagine Dragons,When We All Fall Asleep,120544,95
Song_0051109,Justin Bieber,Divide,229587,44
Song_0051110,Adele,Future Nostalgia,242115,78
Song_0051111,Ed Sheeran,Future Nostalgia,230571,10
Song_0051112,Ed Sheeran,When We All Fall Asleep,179313,54
Song_0051113,Billie Eilish,Evolve,149866,22
Song_0051114,The Weeknd,When We All Fall Asleep,291880,51
Song_0051115,The Weeknd,Evolve,125340,59
Song_0051116,Adele,Future Nostalgia,137396,16
Song_0051117,The Weeknd,After Hours,268913,65
Song_0051118,Ed Sheeran,After Hours,189713,79
Song_0051119,Imagine Dragons,Justice,308527,12
Song_0051120,Rihanna,Evolve,233055,52
Song_0051121,Dua Lipa,Evolve,185778,77
Song_0051122,Imagine Dragons,Anti,212876,84
Song_0051123,The Weeknd,Justice,224026,65
Song_0051124,Dua Lipa,Future Nostalgia,154165,60
Song_0051125,Rihanna,Anti,316267,86
Song_0051126,The Weeknd,Justice,127809,39
Song_0051127,Adele,Anti,174644,30
Song_0051128,Taylor Swift,Justice,290999,95
Song_0051129,Adele,Justice,180825,87
